#{"t_start": 1718039271.8172429, "env_id": null}
r,l,t
585.03613,250,3012.514837
594.99524,250,3012.900271
522.6852,250,3013.505601
568.81836,250,3013.806971
584.8311,250,3014.038163
607.21893,250,3014.333115
614.1763,250,3014.568043
362.45764,250,3015.315922
613.2959,250,3017.193899
574.722,250,3017.264425
599.3154,250,3017.571143
597.7391,250,3017.685172
611.0289,250,3018.294402
602.588,250,3018.693361
598.0536,250,3019.266971
574.446,250,3019.56037
508.2538,250,3019.789003
582.04834,250,3020.08794
540.0733,250,3020.323658
614.903,250,3021.078873
587.5457,250,3022.934952
598.03925,250,3023.004719
598.2669,250,3023.313276
578.79846,250,3023.428899
616.42694,250,3024.013216
613.2476,250,3024.403713
616.02155,250,3025.001017
492.5339,250,3025.300322
619.84094,250,3025.524947
519.00946,250,3025.828502
582.9047,250,3026.067159
605.1303,250,3026.811405
481.36392,250,3028.636278
568.6702,250,3028.707731
614.04254,250,3028.996515
578.00525,250,3029.116378
587.06964,250,3029.722294
585.8591,250,3030.11223
542.0124,250,3030.71093
441.53513,250,3031.006504
593.8073,250,3031.236048
620.1783,250,3031.541658
581.19403,250,3031.777744
610.12964,250,3032.531992
588.10565,250,3034.388037
596.52783,250,3034.461227
608.0346,250,3034.757878
615.3549,250,3034.87284
346.2017,250,3035.472587
598.3597,250,3035.871732
585.4657,250,3036.464991
606.4707,250,3036.76144
575.5729,250,3036.979122
591.679,250,3037.276605
574.09973,250,3037.508471
602.7436,250,3038.256867
573.97296,250,3040.10375
590.8677,250,3040.1756
450.23425,250,3040.470742
607.54553,250,3040.587641
595.22015,250,3041.18633
592.28625,250,3041.567214
532.6363,250,3042.159682
609.2021,250,3042.45903
609.1994,250,3042.694654
596.85406,250,3043.000302
570.29474,250,3043.234976
575.421,250,3043.96964
535.05426,250,3045.830886
580.16,250,3045.905487
522.8447,250,3046.194241
591.2339,250,3046.301594
567.5294,250,3046.902176
617.34314,250,3047.280665
580.58905,250,3047.8704
571.2395,250,3048.165919
564.72845,250,3048.401056
571.2318,250,3048.694811
590.4989,250,3048.922602
610.18933,250,3049.684902
580.4524,250,3051.535612
586.6845,250,3051.608242
607.1205,250,3051.908909
610.7816,250,3052.033409
505.9471,250,3052.633054
612.3833,250,3053.026506
606.50793,250,3053.626822
567.5783,250,3053.936534
559.7783,250,3054.163128
598.1443,250,3054.465993
606.80286,250,3054.69583
586.35565,250,3055.462565
585.34033,250,3057.317266
574.43054,250,3057.386647
599.21643,250,3057.688256
543.10034,250,3057.797299
605.2157,250,3058.384213
604.30206,250,3058.775658
621.67316,250,3059.375177
592.0242,250,3059.671154
596.1688,250,3059.900603
599.72437,250,3060.198263
605.016,250,3060.438259
587.2699,250,3061.20219
598.5148,250,3063.065525
607.7777,250,3063.140659
588.37933,250,3063.448911
586.4349,250,3063.568053
616.44507,250,3064.173237
593.3277,250,3064.576314
612.236,250,3065.174369
552.7986,250,3065.474157
525.55634,250,3065.703299
572.0047,250,3066.005361
626.44415,250,3066.236254
607.4123,250,3066.993194
409.62466,250,3068.818467
606.2344,250,3068.890125
579.09753,250,3069.190479
594.07623,250,3069.308618
605.3645,250,3069.907459
604.7535,250,3070.296131
574.063,250,3070.906952
590.2419,250,3071.209697
576.3847,250,3071.435932
593.23413,250,3071.740274
553.5512,250,3071.968294
621.3173,250,3072.734377
561.5737,250,3074.59584
415.5803,250,3074.666586
578.20435,250,3074.966566
631.2887,250,3075.083951
610.563,250,3075.685068
598.40924,250,3076.086561
418.6276,250,3076.680234
571.266,250,3076.980958
623.33777,250,3077.210847
626.2246,250,3077.511861
583.40656,250,3077.733358
608.2927,250,3078.488784
590.1667,250,3080.333325
570.5892,250,3080.405973
578.1396,250,3080.713861
617.6539,250,3080.828007
611.9762,250,3081.436032
572.7461,250,3081.835644
605.1193,250,3082.4342
622.83215,250,3082.74071
612.7771,250,3082.966325
622.02795,250,3083.269967
601.6679,250,3083.508603
626.1164,250,3084.279917
623.9653,250,3086.15276
579.5214,250,3086.224349
571.0949,250,3086.541216
607.3709,250,3086.657489
615.83154,250,3087.258409
621.5545,250,3087.6578
573.1992,250,3088.251127
523.5434,250,3088.552263
599.87427,250,3088.783929
582.48114,250,3089.090603
607.0081,250,3089.330215
560.0937,250,3090.072272
620.52527,250,3091.939731
550.15753,250,3092.010535
589.20984,250,3092.314823
574.27673,250,3092.436587
456.19156,250,3093.031458
594.8992,250,3093.420001
598.8724,250,3094.005599
565.924,250,3094.299992
567.31946,250,3094.536716
598.6045,250,3094.843017
576.29944,250,3095.083336
576.93384,250,3095.846937
599.16626,250,3097.711398
573.10596,250,3097.778894
624.29895,250,3098.083087
618.0081,250,3098.200829
589.3056,250,3098.792374
591.6329,250,3099.185448
607.26544,250,3099.781519
617.6442,250,3100.090227
603.7135,250,3100.332833
602.16455,250,3100.639374
583.64056,250,3100.863176
621.1469,250,3101.633305
595.4531,250,3103.490497
518.5511,250,3103.562967
601.5257,250,3103.860059
489.9262,250,3103.979496
591.4208,250,3104.579461
61.00255,175,3104.672433
439.2778,250,3104.983163
595.20496,250,3105.58879
581.00543,250,3105.90047
602.9661,250,3106.128778
606.6358,250,3106.650781
576.7165,250,3107.397543
590.258,250,3109.248953
605.8257,250,3109.318424
583.3866,250,3109.614577
609.509,250,3109.72339
632.45624,250,3110.334253
580.74066,250,3110.427581
598.0391,250,3110.722513
608.2026,250,3111.321988
572.83795,250,3111.625407
603.74866,250,3111.852136
595.3741,250,3112.394346
505.5622,250,3113.135389
572.0872,250,3115.003774
608.5771,250,3115.077819
615.14166,250,3115.382375
559.25006,250,3115.499729
582.91394,250,3116.099918
588.8264,250,3116.195885
605.2904,250,3116.489037
585.65564,250,3117.085336
576.1916,250,3117.387849
614.16016,250,3117.631879
608.06647,250,3118.169683
588.4338,250,3118.915775
617.27783,250,3120.803894
610.67316,250,3120.877916
606.05145,250,3121.177929
505.83813,250,3121.297302
592.4016,250,3121.902481
624.5863,250,3121.991875
602.11127,250,3122.294385
596.55597,250,3122.888048
584.7446,250,3123.184007
552.5704,250,3123.416518
534.4185,250,3123.955579
597.5162,250,3124.723155
578.75397,250,3126.599384
609.8595,250,3126.665926
586.1933,250,3126.95944
581.7928,250,3127.075656
570.6026,250,3127.673902
587.79926,250,3127.769765
545.1763,250,3128.062469
587.5285,250,3128.674269
629.9546,250,3128.981588
266.97992,250,3129.21874
593.80383,250,3129.752775
615.9514,250,3130.507622
370.52164,250,3132.368334
603.77954,250,3132.438528
618.6186,250,3132.737476
600.613,250,3132.85298
599.61896,250,3133.452474
596.4021,250,3133.545414
585.1448,250,3133.84392
607.716,250,3134.438771
606.6294,250,3134.745012
607.52344,250,3134.978996
621.00934,250,3135.523243
586.6995,250,3136.289293
598.9921,250,3138.168522
620.3495,250,3138.238474
593.5021,250,3138.550705
555.32654,250,3138.668046
562.5487,250,3139.274332
600.6006,250,3139.373316
624.6729,250,3139.665573
537.89716,250,3140.251999
550.42487,250,3140.551597
541.4093,250,3140.782229
578.544,250,3141.307127
541.07697,250,3142.08636
590.37067,250,3143.984998
513.65814,250,3144.059294
595.9844,250,3144.372575
583.1557,250,3144.495195
641.2943,250,3145.087799
564.2828,250,3145.178463
554.02295,250,3145.488423
369.6668,250,3146.09674
587.59424,250,3146.402333
624.9129,250,3146.639434
628.0462,250,3147.182692
375.5045,250,3147.954671
582.39514,250,3149.839361
602.2409,250,3149.912683
596.27014,250,3150.216161
602.1447,250,3150.33434
612.3391,250,3150.943052
594.8668,250,3151.037338
586.32764,250,3151.344379
560.6491,250,3151.938491
500.97052,250,3152.23051
609.20825,250,3152.468525
593.53613,250,3153.002101
614.5186,250,3153.754695
604.2514,250,3155.631638
612.1644,250,3155.70369
587.8282,250,3155.998689
615.1579,250,3156.116432
605.3189,250,3156.720842
583.70245,250,3156.810416
595.369,250,3157.101554
568.9539,250,3157.70981
594.10187,250,3158.017464
599.5929,250,3158.248222
621.6433,250,3158.784285
340.45337,250,3159.542625
550.2306,250,3161.415987
603.9812,250,3161.490797
594.7622,250,3161.787324
591.6872,250,3161.894355
604.8352,250,3162.506794
564.41064,250,3162.603548
624.53534,250,3162.906812
597.5275,250,3163.515141
578.0912,250,3163.824622
580.5461,250,3164.055973
513.1592,250,3164.598722
612.0085,250,3165.363796
380.89053,250,3167.263669
461.5781,250,3167.334986
541.3768,250,3167.642543
467.8126,250,3167.764015
584.2563,250,3168.374395
628.4752,250,3168.467701
590.1802,250,3168.760819
584.9104,250,3169.370437
313.21884,250,3169.67171
578.7201,250,3169.908092
608.45386,250,3170.434603
639.2691,250,3171.213161
591.04376,250,3173.087733
595.08734,250,3173.159443
615.252,250,3173.45806
595.4626,250,3173.580278
479.19855,250,3174.185988
458.90747,250,3174.280275
616.8025,250,3174.570664
582.40466,250,3175.171026
447.9068,250,3175.480308
607.45447,250,3175.709476
589.00854,250,3176.244657
576.07306,250,3177.03223
568.8841,250,3178.901218
611.9165,250,3178.973316
605.7166,250,3179.28124
584.7514,250,3179.396577
619.6645,250,3179.995098
597.9346,250,3180.093695
564.46234,250,3180.401638
569.91626,250,3181.002646
565.4219,250,3181.309961
381.60904,250,3181.551418
570.4009,250,3182.092405
601.3854,250,3182.873051
588.6859,250,3184.711418
594.47174,250,3184.788969
592.5694,250,3185.090335
602.26227,250,3185.211239
582.94226,250,3185.810045
618.8611,250,3185.901772
622.7294,250,3186.208213
594.302,250,3186.80572
589.09247,250,3187.101036
586.9164,250,3187.330386
624.6457,250,3187.849259
584.2396,250,3188.607708
595.69354,250,3190.464015
592.16064,250,3190.529654
526.1821,250,3190.836987
585.4261,250,3190.949804
620.3255,250,3191.543022
585.5891,250,3191.634663
610.1263,250,3191.927407
580.45654,250,3192.524214
549.2586,250,3192.827625
586.49243,250,3193.055228
552.0926,250,3193.588098
579.63306,250,3194.356573
575.27893,250,3196.224985
627.63513,250,3196.295148
538.39215,250,3196.603675
585.3032,250,3196.717993
600.5356,250,3197.333877
599.97565,250,3197.430551
597.23083,250,3197.730625
596.90314,250,3198.335049
596.662,250,3198.63776
606.90845,250,3198.867275
599.31915,250,3199.402303
605.67194,250,3200.15794
577.4114,250,3202.017265
556.723,250,3202.093254
624.5251,250,3202.392592
603.1797,250,3202.507973
619.8669,250,3203.121841
455.17682,250,3203.217562
564.9234,250,3203.522562
624.36835,250,3204.129216
613.8271,250,3204.445053
484.2149,250,3204.681806
576.8112,250,3205.219099
480.08856,250,3205.972026
605.47076,250,3207.864983
599.4895,250,3207.935952
612.6127,250,3208.241845
564.7421,250,3208.353835
604.04553,250,3208.953525
610.67706,250,3209.049136
592.28253,250,3209.353275
587.32306,250,3209.957522
573.3831,250,3210.251824
581.8741,250,3210.481968
587.57947,250,3211.008593
441.2175,250,3211.781737
588.2143,250,3213.631481
464.35217,250,3213.706424
516.0962,250,3214.01338
607.85925,250,3214.138163
613.3377,250,3214.747882
584.5902,250,3214.847238
595.5378,250,3215.154007
487.81195,250,3215.756779
586.34436,250,3216.069228
613.5039,250,3216.296819
622.5213,250,3216.83412
637.74817,250,3217.590447
619.77136,250,3219.446097
480.77615,250,3219.51911
604.05835,250,3219.826977
587.54834,250,3219.951498
625.8644,250,3220.559576
620.0367,250,3220.660645
573.4607,250,3220.97184
581.43823,250,3221.579937
549.6547,250,3221.87685
594.76776,250,3222.10246
538.4468,250,3222.644054
509.42032,250,3223.406909
615.0317,250,3225.293459
500.54776,250,3225.363866
594.5377,250,3225.65717
468.79938,250,3225.780652
607.594,250,3226.384079
567.0907,250,3226.479329
588.2811,250,3226.768741
502.40604,250,3227.360062
610.6541,250,3227.662156
618.8846,250,3227.898302
541.56665,250,3228.433993
553.52637,250,3229.188125
586.4547,250,3231.022651
549.6241,250,3231.09472
621.6321,250,3231.398205
578.9119,250,3231.510433
607.30524,250,3232.124267
573.2055,250,3232.220993
607.4144,250,3232.523657
392.88828,250,3233.113999
530.93567,250,3233.423336
598.4357,250,3233.658334
514.5681,250,3234.194926
606.59143,250,3234.949808
630.465,250,3236.841312
612.09125,250,3236.915014
627.3457,250,3237.22202
590.3838,250,3237.342794
618.37036,250,3237.941145
624.0598,250,3238.037278
584.66,250,3238.344292
490.43448,250,3238.952752
588.788,250,3239.263773
621.1182,250,3239.493386
607.6142,250,3240.02052
586.3249,250,3240.786172
595.06714,250,3242.638733
593.2102,250,3242.715984
602.1019,250,3243.019688
613.45746,250,3243.140303
527.05237,250,3243.745485
584.67145,250,3243.843521
572.9327,250,3244.148438
604.95917,250,3244.737615
600.0893,250,3245.036431
607.3097,250,3245.260737
578.62476,250,3245.793337
568.454,250,3246.550002
625.00104,250,3248.430916
499.12997,250,3248.498782
597.7481,250,3248.799339
605.1192,250,3248.910281
589.9946,250,3249.514194
581.5419,250,3249.60291
434.6157,250,3249.904851
607.7229,250,3250.500874
619.087,250,3250.801293
605.0918,250,3251.02725
615.79565,250,3251.559339
615.93646,250,3252.324124
601.0558,250,3254.221701
582.5919,250,3254.293048
578.4026,250,3254.596954
617.3258,250,3254.714185
571.48315,250,3255.315827
560.5271,250,3255.408903
612.9152,250,3255.698913
564.59216,250,3256.313565
504.5391,250,3256.620769
604.05994,250,3256.848567
558.60297,250,3257.383028
606.5572,250,3258.165132
616.5814,250,3260.037148
625.4758,250,3260.106122
624.6594,250,3260.418757
599.88165,250,3260.540667
614.77625,250,3261.144741
591.4766,250,3261.24136
627.70026,250,3261.550269
629.9963,250,3262.150564
591.98846,250,3262.459992
598.0105,250,3262.694968
571.1246,250,3263.225177
611.331,250,3264.017722
570.05475,250,3265.93092
613.7766,250,3266.005554
541.62994,250,3266.308278
615.62506,250,3266.428992
583.86774,250,3267.039151
513.73505,250,3267.129791
575.3641,250,3267.436093
604.3567,250,3268.050063
600.8327,250,3268.361105
425.97684,250,3268.599105
607.0169,250,3269.148352
621.41925,250,3269.922871
601.8523,250,3271.806876
597.03253,250,3271.881488
597.78656,250,3272.192465
622.6147,250,3272.309473
580.21625,250,3272.912877
594.86304,250,3273.008026
608.8223,250,3273.314104
603.4673,250,3273.927443
596.6073,250,3274.243991
468.29602,250,3274.484133
633.9739,250,3275.034406
579.77277,250,3275.809508
619.36774,250,3277.664717
591.9794,250,3277.737432
603.16156,250,3278.034375
527.6018,250,3278.155008
607.70447,250,3278.769339
600.5182,250,3278.858647
605.52484,250,3279.163699
616.8132,250,3279.777417
596.79315,250,3280.0837
625.7783,250,3280.324943
589.11676,250,3280.858483
607.55493,250,3281.628504
553.3808,250,3283.543318
575.5251,250,3283.61757
386.53043,250,3283.928214
532.21313,250,3284.052032
620.1352,250,3284.661903
616.6021,250,3284.761705
614.2188,250,3285.071112
590.3051,250,3285.683328
576.6039,250,3285.98862
570.4206,250,3286.229778
603.10767,250,3286.778493
603.2331,250,3287.557722
591.10706,250,3289.440649
626.9764,250,3289.51256
565.71545,250,3289.816615
583.43976,250,3289.93236
571.23346,250,3290.534978
573.683,250,3290.632335
597.8669,250,3290.938663
520.8614,250,3291.561681
612.6527,250,3291.878275
628.8559,250,3292.114764
596.66296,250,3292.661316
617.6933,250,3293.426033
626.5673,250,3295.290336
588.8408,250,3295.365543
552.77563,250,3295.66871
605.7967,250,3295.785103
603.3097,250,3296.398118
623.9379,250,3296.492665
587.91437,250,3296.804659
616.8276,250,3297.411354
618.2315,250,3297.714839
641.66656,250,3297.953937
625.72754,250,3298.491278
592.65497,250,3299.280138
588.61237,250,3301.177884
595.482,250,3301.252013
626.7916,250,3301.564032
632.2316,250,3301.682822
616.54285,250,3302.274974
597.4398,250,3302.37548
594.06616,250,3302.674932
618.9529,250,3303.289276
610.0493,250,3303.587363
587.34827,250,3303.831426
602.4525,250,3304.356931
563.4804,250,3305.124969
571.8367,250,3307.034123
576.0234,250,3307.106689
598.89844,250,3307.408608
588.8767,250,3307.522967
536.5008,250,3308.12746
575.4495,250,3308.223983
605.78,250,3308.524389
556.77075,250,3309.12421
600.8677,250,3309.428509
613.5169,250,3309.666693
612.44714,250,3310.190738
552.9272,250,3310.961688
605.4248,250,3312.845705
604.5556,250,3312.909212
586.5393,250,3313.201336
553.4286,250,3313.316635
499.93033,250,3313.924494
604.3559,250,3314.018397
610.45703,250,3314.325135
529.4078,250,3314.914357
612.68195,250,3315.229257
609.2889,250,3315.459254
584.73145,250,3316.005702
609.3471,250,3316.772367
614.3164,250,3318.682288
554.92175,250,3318.75062
526.4662,250,3319.049334
621.01544,250,3319.1641
608.25464,250,3319.768916
607.929,250,3319.864172
619.36005,250,3320.171025
610.0013,250,3320.788215
603.3891,250,3321.099148
617.60736,250,3321.343117
622.9509,250,3321.879211
627.7716,250,3322.644994
560.86304,250,3324.568496
610.60156,250,3324.63763
595.5307,250,3324.944789
630.5653,250,3325.057038
555.4381,250,3325.653895
623.0262,250,3325.739418
615.7816,250,3326.04685
595.7918,250,3326.654665
618.43835,250,3326.957712
559.4335,250,3327.191975
614.79095,250,3327.712724
582.8149,250,3328.484344
584.89087,250,3330.362403
591.1273,250,3330.432423
556.2662,250,3330.735036
627.59076,250,3330.857458
600.6776,250,3331.459944
606.362,250,3331.549605
544.4206,250,3331.855669
530.49866,250,3332.460042
603.34406,250,3332.771994
615.2592,250,3333.003764
615.6483,250,3333.55236
605.9975,250,3334.328656
605.05316,250,3336.201429
617.5226,250,3336.275636
599.00696,250,3336.572741
596.6428,250,3336.69012
538.4988,250,3337.292201
592.7927,250,3337.390121
613.3867,250,3337.689293
617.96643,250,3338.304317
595.09955,250,3338.599415
584.18524,250,3338.828872
590.24054,250,3339.368756
604.338,250,3340.130271
496.16934,250,3342.005549
587.77856,250,3342.077237
596.31995,250,3342.380366
589.1133,250,3342.501193
615.6509,250,3343.124542
603.4787,250,3343.219319
602.27234,250,3343.522977
602.6313,250,3344.12362
590.08057,250,3344.434787
561.5262,250,3344.674626
578.6469,250,3345.213128
594.0038,250,3345.992176
629.2467,250,3347.886294
609.0569,250,3347.959888
563.5926,250,3348.258299
608.23157,250,3348.38425
599.94714,250,3348.988746
621.38416,250,3349.086883
618.2209,250,3349.400875
587.22235,250,3350.016299
595.0094,250,3350.331242
596.2749,250,3350.567346
585.094,250,3351.105831
606.387,250,3351.895952
624.3513,250,3353.795335
595.61505,250,3353.865663
608.09406,250,3354.165865
607.79517,250,3354.2917
585.4505,250,3354.904101
609.24536,250,3354.99975
525.50165,250,3355.296962
595.83374,250,3355.901145
617.427,250,3356.205539
602.3992,250,3356.446276
624.3259,250,3356.987599
577.35803,250,3357.746186
618.2838,250,3359.6183
606.4754,250,3359.688788
609.69653,250,3359.988666
606.0063,250,3360.108369
614.7351,250,3360.723817
590.4418,250,3360.817984
608.4086,250,3361.117838
570.30457,250,3361.725386
590.7831,250,3362.032657
618.76385,250,3362.272619
598.194,250,3362.794372
561.14355,250,3363.580697
554.5108,250,3365.483315
607.318,250,3365.556705
512.58984,250,3365.857147
602.4014,250,3365.974912
606.36066,250,3366.594996
599.4338,250,3366.696725
616.9529,250,3367.000915
584.02704,250,3367.616796
603.07074,250,3367.922892
604.9652,250,3368.149146
610.005,250,3368.691918
508.54703,250,3369.462742
622.953,250,3371.329118
582.09625,250,3371.399379
621.21497,250,3371.702338
597.5268,250,3371.812272
592.31464,250,3372.424845
589.7437,250,3372.516003
625.71924,250,3372.815985
593.6548,250,3373.410511
622.1603,250,3373.708096
499.4087,250,3373.950626
594.4332,250,3374.492425
620.625,250,3375.247997
630.4345,250,3377.140549
593.0171,250,3377.213026
614.7701,250,3377.518289
632.1493,250,3377.63251
605.67285,250,3378.238961
621.9347,250,3378.337753
634.6622,250,3378.6501
616.8002,250,3379.261971
619.8365,250,3379.565796
530.7018,250,3379.797348
554.47095,250,3380.321996
568.6865,250,3381.083717
614.5407,250,3382.991598
606.3474,250,3383.064659
618.0105,250,3383.379241
598.7102,250,3383.499945
646.4753,250,3384.111512
594.98785,250,3384.208927
623.6516,250,3384.514468
589.20374,250,3385.143521
602.60266,250,3385.444724
627.7659,250,3385.677523
585.4939,250,3386.21813
603.362,250,3386.975263
629.952,250,3388.886245
600.5702,250,3388.958497
626.43555,250,3389.260166
623.79315,250,3389.382514
615.8304,250,3389.991685
616.64886,250,3390.090144
416.7878,250,3390.398855
595.5114,250,3391.009105
595.55383,250,3391.31686
515.4616,250,3391.545245
611.23016,250,3392.082406
572.91174,250,3392.85896
578.061,250,3394.754939
590.69006,250,3394.830942
613.48566,250,3395.138668
547.49176,250,3395.258049
519.62634,250,3395.862289
598.7403,250,3395.96008
581.13855,250,3396.273275
627.922,250,3396.880135
569.8566,250,3397.17453
606.1149,250,3397.40679
610.29126,250,3397.939646
546.7796,250,3398.688283
586.5867,250,3400.556094
611.2077,250,3400.629206
602.2266,250,3400.93109
586.4463,250,3401.048219
598.13446,250,3401.640064
626.6249,250,3401.73707
569.9511,250,3402.043444
584.46814,250,3402.655668
591.01917,250,3402.947305
621.50256,250,3403.178473
606.1748,250,3403.707833
599.8426,250,3404.48074
624.06915,250,3406.334974
609.88306,250,3406.410564
586.7019,250,3406.70886
621.86816,250,3406.828494
639.4897,250,3407.422503
601.5098,250,3407.517963
582.83075,250,3407.824146
611.0448,250,3408.423269
583.965,250,3408.723346
626.09204,250,3408.964498
566.5668,250,3409.514425
597.2365,250,3410.269756
584.0265,250,3412.11744
621.50525,250,3412.188099
599.4578,250,3412.493913
568.14343,250,3412.609973
634.69214,250,3413.210954
572.7898,250,3413.303388
606.3937,250,3413.598909
619.23645,250,3414.201357
620.9434,250,3414.493618
585.4872,250,3414.720747
577.99805,250,3415.248034
565.80524,250,3416.017064
608.02185,250,3417.891325
584.91846,250,3417.965475
595.5903,250,3418.26519
601.93164,250,3418.377967
609.7223,250,3418.977422
618.28925,250,3419.07067
616.84247,250,3419.374196
615.71515,250,3419.969163
615.755,250,3420.275143
598.87775,250,3420.49734
519.6341,250,3421.020432
581.6789,250,3421.787261
500.11182,250,3423.647731
591.03595,250,3423.716916
596.86975,250,3424.01703
597.4438,250,3424.12485
516.45953,250,3424.733596
605.08887,250,3424.830198
591.51263,250,3425.138614
604.9702,250,3425.744197
605.42914,250,3426.041131
627.3335,250,3426.272995
563.4562,250,3426.808014
606.9387,250,3427.566434
588.7636,250,3429.446618
591.9684,250,3429.514635
601.4882,250,3429.813477
627.84985,250,3429.92519
624.82227,250,3430.522205
576.91754,250,3430.618911
587.28436,250,3430.918775
592.8869,250,3431.528565
591.9241,250,3431.843249
615.87805,250,3432.08022
578.83777,250,3432.615665
586.5451,250,3433.37805
588.91144,250,3435.241358
545.667,250,3435.311493
602.9791,250,3435.61565
622.9362,250,3435.728741
530.14764,250,3436.336865
572.1523,250,3436.4342
591.1894,250,3436.727904
536.03864,250,3437.307211
592.9187,250,3437.605005
560.0006,250,3437.822557
600.98157,250,3438.349436
612.62213,250,3439.09224
479.50507,250,3440.938303
582.5622,250,3441.002372
569.6075,250,3441.299525
618.62103,250,3441.416601
620.33044,250,3442.019817
482.9372,250,3442.117763
607.60095,250,3442.41718
607.11505,250,3443.020538
624.0949,250,3443.31723
587.6375,250,3443.540217
604.1044,250,3444.071865
624.1695,250,3444.853657
614.47266,250,3446.707036
625.8729,250,3446.778816
578.92316,250,3447.076676
605.6722,250,3447.193375
602.9837,250,3447.812977
632.90375,250,3447.909916
570.9881,250,3448.22253
570.85815,250,3448.838607
608.3359,250,3449.143521
568.489,250,3449.376995
627.37244,250,3449.903973
611.4653,250,3450.656353
604.5382,250,3452.505288
617.4577,250,3452.574415
493.37527,250,3452.862992
582.1924,250,3452.975232
580.36743,250,3453.574229
622.55396,250,3453.671855
599.9898,250,3453.958685
627.0666,250,3454.558682
619.3853,250,3454.866915
604.8213,250,3455.097586
590.57965,250,3455.61867
599.5163,250,3456.388989
577.94666,250,3458.260257
592.6017,250,3458.330751
629.9224,250,3458.631602
589.7479,250,3458.752598
597.7349,250,3459.339081
614.9881,250,3459.438123
606.38184,250,3459.748934
606.8144,250,3460.35785
579.73236,250,3460.668167
612.8336,250,3460.894717
571.5157,250,3461.426242
580.1096,250,3462.174567
541.3542,250,3464.047785
607.6446,250,3464.124197
599.9354,250,3464.429942
509.45844,250,3464.544593
590.08923,250,3465.142897
587.2039,250,3465.238663
576.92773,250,3465.531221
607.11633,250,3466.131983
594.45776,250,3466.420393
555.61066,250,3466.658683
632.67,250,3467.18432
548.1027,250,3467.934957
568.3202,250,3469.812426
594.022,250,3469.886305
628.62006,250,3470.180346
534.8926,250,3470.299577
468.32388,250,3470.898225
473.7116,250,3470.986772
626.232,250,3471.293128
545.04376,250,3471.890233
613.6705,250,3472.18133
616.45215,250,3472.411142
570.0161,250,3472.921664
580.17413,250,3473.653017
600.1308,250,3475.50359
618.2446,250,3475.577935
615.1592,250,3475.866823
627.3505,250,3475.985713
504.87305,250,3476.585963
529.49963,250,3476.6826
619.8945,250,3476.983644
589.03204,250,3477.59459
622.4167,250,3477.903552
580.47986,250,3478.138718
610.4871,250,3478.682008
557.3821,250,3479.413383
570.5974,250,3481.267154
593.1248,250,3481.336658
586.7482,250,3481.636959
607.3833,250,3481.75034
577.7016,250,3482.346349
610.4067,250,3482.439224
610.1242,250,3482.735723
