#{"t_start": 1718042814.1731634, "env_id": null}
r,l,t
582.1722,250,1631.337464
639.5258,250,1634.107213
589.4728,250,1634.92152
617.6023,250,1635.164045
589.953,250,1635.420186
601.07153,250,1636.002709
570.50214,250,1636.152964
604.515,250,1636.864998
611.81506,250,1637.016768
538.98413,250,1637.016827
607.6899,250,1637.382033
608.296,250,1637.489005
531.0487,250,1637.541901
611.5209,250,1640.296261
536.63617,250,1641.092748
576.33466,250,1641.335018
641.0756,250,1641.581403
626.0656,250,1642.129535
585.41644,250,1642.273903
599.8468,250,1642.980102
579.3588,250,1643.129424
607.67896,250,1643.129492
623.48975,250,1643.490064
634.4047,250,1643.594611
621.58954,250,1643.641631
595.1909,250,1646.375334
619.7574,250,1647.172004
587.44885,250,1647.412483
619.4968,250,1647.661336
575.63696,250,1648.245964
587.6097,250,1648.397964
555.12115,250,1649.126066
577.8614,250,1649.278854
610.5963,250,1649.278917
627.861,250,1649.647002
599.6062,250,1649.756719
593.1881,250,1649.801476
594.0148,250,1652.543262
605.38055,250,1653.353134
598.62213,250,1653.604051
589.84686,250,1653.846025
596.58594,250,1654.398349
597.47577,250,1654.549991
605.73425,250,1655.253403
558.6949,250,1655.403297
580.73334,250,1655.403364
623.7465,250,1655.776692
604.4439,250,1655.880656
623.95087,250,1655.933178
569.3296,250,1658.682907
595.71,250,1659.495849
619.7162,250,1659.748191
614.63226,250,1659.989666
599.5364,250,1660.539713
626.6694,250,1660.685778
622.05164,250,1661.3854
515.2595,250,1661.527264
615.97186,250,1661.52733
411.37546,250,1661.883606
619.22754,250,1661.991775
578.1276,250,1662.038322
589.0674,250,1664.719394
604.80927,250,1665.530999
619.0575,250,1665.771247
581.33014,250,1666.015587
612.414,250,1666.573858
600.4964,250,1666.718433
612.245,250,1667.434875
608.70306,250,1667.572839
623.71344,250,1667.572897
605.1543,250,1667.94449
554.42993,250,1668.042662
591.0093,250,1668.096914
597.45386,250,1670.819701
554.0127,250,1671.605917
600.0167,250,1671.845713
607.1903,250,1672.096193
599.954,250,1672.659929
636.167,250,1672.799539
608.73834,250,1673.512623
573.04767,250,1673.656634
608.02936,250,1673.656699
593.4919,250,1674.023506
623.67975,250,1674.122853
615.2265,250,1674.17657
607.14343,250,1676.891127
616.57983,250,1677.688556
606.8845,250,1677.93493
571.8684,250,1678.175599
621.41516,250,1678.73393
537.8696,250,1678.882664
617.1101,250,1679.604719
609.9186,250,1679.750367
607.51154,250,1679.75043
620.12524,250,1680.107868
597.6464,250,1680.204599
608.5253,250,1680.249286
589.35535,250,1682.920938
618.5358,250,1683.718638
636.3838,250,1683.96121
626.47626,250,1684.215083
592.07697,250,1684.763889
581.23596,250,1684.914587
591.9003,250,1685.628696
593.3283,250,1685.768242
571.6424,250,1685.768335
595.84546,250,1686.134229
623.98676,250,1686.237464
634.104,250,1686.285285
513.09247,250,1689.021959
594.4697,250,1689.840732
582.03674,250,1690.096943
614.6392,250,1690.341888
595.5544,250,1690.920101
405.07767,250,1691.071322
634.605,250,1691.791183
605.0378,250,1691.941118
519.54553,250,1691.941208
561.31726,250,1692.306556
594.3554,250,1692.410649
623.7915,250,1692.462319
565.2987,250,1695.187547
574.813,250,1695.9883
602.6973,250,1696.233542
561.953,250,1696.490212
541.79425,250,1697.041425
596.5363,250,1697.187727
620.9727,250,1697.909538
603.6001,250,1698.061384
618.8468,250,1698.061445
584.2706,250,1698.436989
611.17725,250,1698.534604
551.3411,250,1698.585028
607.5752,250,1701.297943
597.2194,250,1702.095251
604.8317,250,1702.344464
578.58057,250,1702.585808
600.92847,250,1703.144842
638.04376,250,1703.297264
575.10846,250,1704.016871
537.3653,250,1704.173054
614.03156,250,1704.173118
589.35803,250,1704.540962
623.0411,250,1704.641344
617.69257,250,1704.69278
589.3923,250,1707.437973
594.7898,250,1708.240343
601.42926,250,1708.491934
598.589,250,1708.733245
605.9353,250,1709.318749
606.1177,250,1709.468601
548.5243,250,1710.181659
447.6625,250,1710.325187
633.1074,250,1710.325251
617.3068,250,1710.701484
411.8976,250,1710.802469
619.6527,250,1710.857618
569.32776,250,1713.56594
607.9159,250,1714.366788
606.11304,250,1714.618116
610.08484,250,1714.877701
610.6029,250,1715.434021
613.87946,250,1715.590746
608.47186,250,1716.305843
635.4838,250,1716.463493
594.36053,250,1716.463558
582.2702,250,1716.836337
618.36694,250,1716.93692
532.78534,250,1716.987694
613.01263,250,1719.764522
637.1041,250,1720.582493
627.1115,250,1720.833328
600.04694,250,1721.086388
603.8914,250,1721.649881
442.61218,250,1721.794545
602.68317,250,1722.499823
607.0441,250,1722.645607
602.3045,250,1722.645672
629.7962,250,1723.029454
633.22614,250,1723.132653
601.41986,250,1723.182407
595.5239,250,1725.926971
522.41656,250,1726.743568
637.95386,250,1726.988008
613.747,250,1727.234233
607.66907,250,1727.800027
580.02545,250,1727.951041
619.4377,250,1728.658168
568.81635,250,1728.80707
545.5562,250,1728.807136
606.37024,250,1729.191077
628.3971,250,1729.291176
617.0383,250,1729.340965
581.93884,250,1732.084776
616.2645,250,1732.895126
639.6213,250,1733.139435
605.6015,250,1733.382696
579.59143,250,1733.934568
614.3077,250,1734.085408
627.3738,250,1734.803105
587.2419,250,1734.954889
620.1532,250,1734.954961
590.84735,250,1735.316185
621.8795,250,1735.417885
610.18585,250,1735.473534
419.34094,250,1738.256178
579.9345,250,1739.06013
600.39435,250,1739.297735
607.934,250,1739.540565
613.13086,250,1740.126259
576.28,250,1740.284388
632.7382,250,1741.012018
615.8463,250,1741.161956
562.38684,250,1741.162061
595.6517,250,1741.536009
621.2877,250,1741.63803
581.1377,250,1741.687131
595.7445,250,1744.416917
623.45886,250,1745.242872
626.7749,250,1745.488536
624.61957,250,1745.746544
597.56396,250,1746.306933
597.2717,250,1746.455913
633.2436,250,1747.168321
632.37994,250,1747.316615
618.8095,250,1747.316679
628.31635,250,1747.695004
570.26917,250,1747.797378
620.5676,250,1747.851661
589.77045,250,1750.627447
589.1512,250,1751.446144
532.39594,250,1751.690377
619.6615,250,1751.938247
586.7296,250,1752.501872
592.41736,250,1752.649777
577.0862,250,1753.372923
586.06287,250,1753.52127
607.7775,250,1753.521335
581.65643,250,1753.892996
617.0593,250,1754.002408
563.4546,250,1754.055765
628.06445,250,1756.838123
567.5692,250,1757.662028
616.9064,250,1757.90862
614.3486,250,1758.158183
587.7905,250,1758.738523
622.6253,250,1758.891227
615.80676,250,1759.605033
430.41354,250,1759.752746
614.3352,250,1759.752803
631.9525,250,1760.132333
629.96436,250,1760.233785
623.95703,250,1760.282188
617.1571,250,1763.088928
598.75183,250,1763.902541
602.5065,250,1764.155168
560.2429,250,1764.405551
400.8761,250,1764.985036
597.9171,250,1765.142245
586.22186,250,1765.854719
576.4461,250,1766.011889
607.94275,250,1766.01195
605.5291,250,1766.388804
629.55414,250,1766.490395
608.2289,250,1766.541673
626.5611,250,1769.325115
591.7814,250,1770.155892
619.0461,250,1770.39929
612.70337,250,1770.652241
631.348,250,1771.215646
630.6723,250,1771.36729
604.8384,250,1772.10352
589.2914,250,1772.249943
613.7102,250,1772.250036
611.7198,250,1772.621889
598.6854,250,1772.720167
608.56616,250,1772.769422
601.1128,250,1775.516631
414.53806,250,1776.344923
604.1766,250,1776.594243
613.4348,250,1776.83706
618.25476,250,1777.417597
620.10406,250,1777.563392
518.2557,250,1778.297182
405.64737,250,1778.451961
618.5621,250,1778.452027
600.687,250,1778.829525
583.5885,250,1778.931629
544.151,250,1778.983788
606.5126,250,1781.799283
633.67725,250,1782.633846
595.0485,250,1782.889928
595.57684,250,1783.132553
578.24384,250,1783.706383
571.4503,250,1783.856596
613.8146,250,1784.587685
564.2339,250,1784.736467
597.15814,250,1784.736529
624.08636,250,1785.115311
611.5801,250,1785.213448
527.87286,250,1785.261085
616.8424,250,1788.044563
607.17615,250,1788.865215
622.0578,250,1789.111124
600.3268,250,1789.360935
598.36127,250,1789.928932
603.6533,250,1790.080091
540.85474,250,1790.81042
628.46063,250,1790.967403
586.37915,250,1790.967466
630.14166,250,1791.34108
433.44705,250,1791.440786
553.8454,250,1791.493449
604.34644,250,1794.3029
632.56714,250,1795.122761
550.3848,250,1795.362907
573.89716,250,1795.609173
616.0327,250,1796.179912
574.31006,250,1796.329324
588.798,250,1797.066385
636.1617,250,1797.220834
579.7722,250,1797.220905
596.45184,250,1797.594057
572.0404,250,1797.697018
615.01917,250,1797.751287
606.95154,250,1800.538134
606.9466,250,1801.372657
618.1919,250,1801.626878
466.9588,250,1801.867447
595.4532,250,1802.453129
598.07263,250,1802.612052
565.7709,250,1803.345637
608.28314,250,1803.500365
594.75714,250,1803.500428
590.7836,250,1803.873276
626.5907,250,1803.976903
631.2256,250,1804.031044
595.84393,250,1806.811029
625.5067,250,1807.645951
536.03656,250,1807.892833
607.8785,250,1808.155233
613.0451,250,1808.716235
600.1466,250,1808.870301
598.15674,250,1809.598
582.8585,250,1809.750347
588.49445,250,1809.750414
617.08,250,1810.12701
611.9034,250,1810.227142
625.6189,250,1810.280921
509.5388,250,1813.070288
595.695,250,1813.881858
602.8713,250,1814.135855
586.3128,250,1814.38872
599.1122,250,1814.971304
599.1294,250,1815.120146
490.46216,250,1815.837676
607.9448,250,1815.993735
609.8839,250,1815.993807
603.4698,250,1816.372563
610.5235,250,1816.475293
620.3173,250,1816.528664
614.97284,250,1819.331825
623.07306,250,1820.158354
589.4902,250,1820.406211
606.64105,250,1820.65659
561.8246,250,1821.233034
613.7878,250,1821.390308
604.262,250,1822.116302
562.4213,250,1822.267029
591.4904,250,1822.267091
577.02,250,1822.639175
601.5113,250,1822.736695
597.9085,250,1822.788987
610.0884,250,1825.684136
440.93805,250,1826.515091
398.17145,250,1826.767828
610.0976,250,1827.026118
602.6804,250,1827.629692
612.7641,250,1827.784621
531.1162,250,1828.513457
639.9508,250,1828.665256
421.38107,250,1828.665319
600.70123,250,1829.046131
613.31104,250,1829.144175
604.0328,250,1829.197531
566.8139,250,1831.973453
496.88705,250,1832.805183
629.3598,250,1833.073725
599.068,250,1833.314996
640.1196,250,1833.881642
591.00995,250,1834.02657
569.7021,250,1834.742695
620.17816,250,1834.893751
606.7806,250,1834.893831
585.75104,250,1835.280081
619.395,250,1835.383817
503.95923,250,1835.437613
556.8746,250,1838.273167
611.35767,250,1839.079243
628.5882,250,1839.334067
572.0252,250,1839.589993
590.0523,250,1840.167887
601.789,250,1840.312422
625.1049,250,1841.021654
458.7215,250,1841.179948
577.6693,250,1841.180015
397.5905,250,1841.551861
578.72437,250,1841.653328
622.0126,250,1841.708749
603.60706,250,1844.472888
583.9218,250,1845.304166
597.7435,250,1845.549706
587.74713,250,1845.807021
580.8569,250,1846.368661
614.3517,250,1846.517976
598.45496,250,1847.240223
557.12115,250,1847.386073
588.3558,250,1847.38614
579.0421,250,1847.778939
358.3357,250,1847.884187
581.9863,250,1847.938391
645.02856,250,1850.759374
608.14276,250,1851.587431
633.22534,250,1851.83194
619.64734,250,1852.077442
568.63074,250,1852.666666
619.6155,250,1852.823838
598.9622,250,1853.543215
615.36664,250,1853.70176
614.0362,250,1853.701824
621.27985,250,1854.074173
426.92957,250,1854.179834
633.1218,250,1854.229353
630.18774,250,1857.023174
574.9607,250,1857.858781
597.6736,250,1858.116786
493.56903,250,1858.363053
612.7526,250,1858.948414
622.2244,250,1859.108648
612.54504,250,1859.850141
590.51575,250,1859.998117
613.0695,250,1859.998196
601.2691,250,1860.36942
598.28925,250,1860.474773
610.9715,250,1860.528868
617.8828,250,1863.308704
576.6608,250,1864.138948
608.69904,250,1864.397736
598.17596,250,1864.652998
615.2473,250,1865.230858
610.8032,250,1865.391115
600.52716,250,1866.126557
585.2052,250,1866.282645
612.9867,250,1866.282707
591.83984,250,1866.656522
577.03564,250,1866.760762
601.33923,250,1866.819363
610.2445,250,1869.644496
629.6318,250,1870.495048
615.3275,250,1870.749228
592.89844,250,1871.007527
612.812,250,1871.574221
605.38104,250,1871.728555
586.7396,250,1872.455142
589.61224,250,1872.607552
613.31036,250,1872.607618
593.5607,250,1872.996115
637.0292,250,1873.102742
615.2536,250,1873.154594
620.50604,250,1875.959704
640.1664,250,1876.79499
606.8382,250,1877.046293
608.92975,250,1877.286943
629.6934,250,1877.860178
603.3174,250,1878.017508
490.4603,250,1878.73859
622.6263,250,1878.882386
597.69476,250,1878.884418
556.72504,250,1879.258906
598.62976,250,1879.364568
582.1725,250,1879.420354
625.6758,250,1882.199648
576.79224,250,1883.042414
586.324,250,1883.298657
614.1837,250,1883.54256
604.8875,250,1884.118346
614.32336,250,1884.277343
604.424,250,1885.004577
575.0486,250,1885.164423
616.8973,250,1885.164487
626.93634,250,1885.538033
579.12177,250,1885.648235
609.302,250,1885.701371
602.592,250,1888.546428
577.93176,250,1889.373419
592.6715,250,1889.625991
582.1032,250,1889.885056
593.3186,250,1890.442285
592.92926,250,1890.603793
619.3413,250,1891.32214
437.4423,250,1891.477993
627.24023,250,1891.478061
609.3204,250,1891.859286
613.5871,250,1891.962924
606.45135,250,1892.018921
605.99176,250,1894.81688
627.1923,250,1895.651921
616.0084,250,1895.912102
613.01886,250,1896.157801
584.542,250,1896.735785
615.52844,250,1896.875494
614.4424,250,1897.592714
553.3395,250,1897.756734
626.9927,250,1897.756801
615.60986,250,1898.131887
610.32513,250,1898.234854
557.8873,250,1898.29228
547.5744,250,1901.119397
618.9042,250,1901.936961
580.9189,250,1902.190044
618.2623,250,1902.443692
438.88242,250,1903.030818
600.741,250,1903.194998
615.56793,250,1903.930352
597.8994,250,1904.076075
627.15485,250,1904.076159
629.1253,250,1904.452954
573.85455,250,1904.558896
609.05176,250,1904.608708
582.555,250,1907.383683
582.9148,250,1908.222929
611.2782,250,1908.473148
626.9119,250,1908.721174
611.55176,250,1909.307642
598.45593,250,1909.467776
597.8009,250,1910.188296
571.93945,250,1910.342523
607.9501,250,1910.342586
624.53156,250,1910.718554
563.8648,250,1910.820944
612.46954,250,1910.874006
628.7197,250,1913.728031
582.8443,250,1914.55374
563.77014,250,1914.803937
629.9108,250,1915.054825
613.3907,250,1915.631022
610.99963,250,1915.777478
605.82245,250,1916.515063
593.7473,250,1916.666869
580.071,250,1916.666933
632.01965,250,1917.043838
600.0758,250,1917.144784
588.1741,250,1917.193399
546.5373,250,1920.001345
597.9893,250,1920.82426
598.29834,250,1921.072636
563.5595,250,1921.333877
631.2204,250,1921.891064
606.6708,250,1922.048362
597.73944,250,1922.775414
569.67114,250,1922.924249
616.8989,250,1922.924368
628.5564,250,1923.310633
629.20294,250,1923.418596
623.94696,250,1923.465562
592.30145,250,1926.290214
571.3468,250,1927.127991
469.58987,250,1927.370094
606.7974,250,1927.628171
602.5892,250,1928.208501
553.5957,250,1928.356432
568.0283,250,1929.085342
611.6199,250,1929.241352
609.5278,250,1929.241438
559.9974,250,1929.609471
592.23315,250,1929.712425
624.9099,250,1929.767972
633.3977,250,1932.576386
588.132,250,1933.418805
556.9099,250,1933.678418
599.3062,250,1933.93483
590.71466,250,1934.517735
633.0719,250,1934.665884
609.03876,250,1935.386376
587.7175,250,1935.540386
581.0653,250,1935.540449
604.06146,250,1935.90576
497.05396,250,1936.014594
613.75165,250,1936.065078
620.48785,250,1938.871015
597.0852,250,1939.687319
595.9326,250,1939.934669
651.768,250,1940.186718
618.33154,250,1940.75652
614.86487,250,1940.917149
548.9015,250,1941.653766
645.30975,250,1941.807963
631.5194,250,1941.808032
603.61755,250,1942.182649
612.04065,250,1942.288343
531.26196,250,1942.339612
623.00336,250,1945.09627
470.71594,250,1945.911431
594.34753,250,1946.170304
593.6256,250,1946.423516
582.424,250,1947.001633
602.38104,250,1947.150699
637.0845,250,1947.882988
619.20215,250,1948.025965
572.72876,250,1948.026048
612.771,250,1948.407318
610.8637,250,1948.509609
582.8601,250,1948.564414
614.8745,250,1951.381478
639.0962,250,1952.209607
589.29785,250,1952.470572
625.4965,250,1952.730813
559.5739,250,1953.310429
600.9378,250,1953.47413
595.7347,250,1954.207275
604.7964,250,1954.359965
594.575,250,1954.360031
566.101,250,1954.739985
406.89758,250,1954.84152
596.92487,250,1954.898933
602.121,250,1957.799675
608.4175,250,1958.645306
604.9054,250,1958.902439
643.55115,250,1959.149443
603.08594,250,1959.715988
577.41077,250,1959.86606
524.98956,250,1960.574487
596.902,250,1960.723337
601.64374,250,1960.723408
618.03534,250,1961.088927
612.9266,250,1961.191839
616.07135,250,1961.247246
621.8958,250,1963.991857
612.06836,250,1964.80496
593.21045,250,1965.049616
622.7588,250,1965.290586
405.98785,250,1965.858182
554.7432,250,1966.012304
534.59094,250,1966.711511
633.1888,250,1966.865921
589.4609,250,1966.865983
629.8058,250,1967.235633
594.89294,250,1967.332109
615.2995,250,1967.386814
616.3656,250,1970.165113
582.91473,250,1970.999025
530.4019,250,1971.248456
577.48944,250,1971.507211
616.433,250,1972.083679
546.9916,250,1972.238706
634.6357,250,1972.960471
633.00183,250,1973.110271
613.0763,250,1973.110333
626.24615,250,1973.478956
588.8681,250,1973.583578
602.2087,250,1973.637797
626.8048,250,1976.406872
610.5561,250,1977.222362
614.5215,250,1977.479916
576.8792,250,1977.72538
624.03894,250,1978.294302
606.86584,250,1978.440642
568.4478,250,1979.161527
609.13715,250,1979.315003
574.9185,250,1979.315069
611.8269,250,1979.687824
582.19635,250,1979.788924
597.7148,250,1979.845898
412.35095,250,1982.589056
559.0839,250,1983.417124
569.2601,250,1983.665729
545.648,250,1983.913456
614.2082,250,1984.488812
602.5708,250,1984.644593
595.4804,250,1985.371857
501.838,250,1985.520306
546.7393,250,1985.52039
623.7366,250,1985.897347
547.6337,250,1986.003455
603.3364,250,1986.057449
533.02435,250,1988.862875
616.74854,250,1989.699708
595.7574,250,1989.9593
598.2347,250,1990.209264
608.1976,250,1990.794504
597.6881,250,1990.94477
615.3693,250,1991.678877
414.50934,250,1991.83783
598.9663,250,1991.837894
613.8271,250,1992.213041
592.3348,250,1992.311982
583.43427,250,1992.361469
590.79694,250,1995.143175
603.45123,250,1995.95721
585.1545,250,1996.203568
591.39185,250,1996.450849
596.8838,250,1997.027923
626.10895,250,1997.179827
602.8848,250,1997.905966
416.7093,250,1998.052801
619.9873,250,1998.052871
593.47437,250,1998.41486
602.05115,250,1998.516385
592.46344,250,1998.571162
594.96454,250,2001.381954
610.3314,250,2002.203602
587.66425,250,2002.452643
629.597,250,2002.702232
605.69885,250,2003.283102
601.4706,250,2003.437597
560.1041,250,2004.170066
618.7336,250,2004.329231
591.9576,250,2004.329297
595.53296,250,2004.704779
633.67816,250,2004.807568
611.4091,250,2004.858561
624.73505,250,2007.644296
609.31665,250,2008.461795
567.3783,250,2008.717589
613.46155,250,2008.97249
602.6977,250,2009.53043
605.23895,250,2009.683704
590.379,250,2010.398408
599.0663,250,2010.557266
597.3536,250,2010.557331
615.88196,250,2010.934968
591.0101,250,2011.041023
630.3166,250,2011.094298
626.649,250,2013.888142
596.7349,250,2014.712503
588.2626,250,2014.964804
607.88654,250,2015.205388
595.6718,250,2015.787582
632.61237,250,2015.936749
620.18945,250,2016.683111
605.3804,250,2016.842353
610.50146,250,2016.842419
590.4124,250,2017.227167
555.0285,250,2017.329977
583.9444,250,2017.381062
591.1136,250,2020.157959
625.2577,250,2020.979289
578.93823,250,2021.231708
598.06256,250,2021.475784
604.605,250,2022.05706
629.7962,250,2022.216647
605.4534,250,2022.949049
575.8101,250,2023.100272
614.9677,250,2023.100349
635.27234,250,2023.490061
538.5499,250,2023.592485
445.18997,250,2023.643378
616.4385,250,2026.468713
606.5611,250,2027.283322
571.87256,250,2027.529059
587.8553,250,2027.777714
610.47455,250,2028.345401
635.30145,250,2028.499959
589.6642,250,2029.217313
587.1133,250,2029.366231
611.2105,250,2029.366316
611.6314,250,2029.740083
617.32947,250,2029.842409
636.2824,250,2029.894024
616.9616,250,2032.700331
540.60596,250,2033.514335
616.71674,250,2033.76287
589.623,250,2034.010343
619.12354,250,2034.591759
597.1423,250,2034.754325
588.60706,250,2035.477181
628.1823,250,2035.627319
632.351,250,2035.627385
596.4536,250,2035.990707
524.7137,250,2036.092019
619.56616,250,2036.14274
587.42084,250,2038.881702
621.36005,250,2039.69606
597.43634,250,2039.939721
574.9366,250,2040.190529
608.504,250,2040.740604
599.31287,250,2040.887322
610.73376,250,2041.59748
628.25104,250,2041.743676
513.1009,250,2041.743739
610.25055,250,2042.117872
585.1496,250,2042.218449
607.1751,250,2042.268121
622.865,250,2045.025302
604.95844,250,2045.82724
441.3208,250,2046.078931
567.1558,250,2046.33216
621.78723,250,2046.897833
574.36664,250,2047.047798
573.9465,250,2047.757607
618.1342,250,2047.906056
609.70233,250,2047.90612
616.4697,250,2048.285347
409.86035,250,2048.386777
561.3724,250,2048.439533
577.7504,250,2051.197392
589.81116,250,2052.004998
608.85986,250,2052.255288
621.77734,250,2052.500394
633.335,250,2053.065343
622.4611,250,2053.221673
614.2906,250,2053.941031
604.562,250,2054.091548
601.51465,250,2054.091647
625.8362,250,2054.455103
614.38763,250,2054.550881
625.03613,250,2054.602779
614.2961,250,2057.335682
589.0154,250,2058.144524
593.91547,250,2058.392454
555.18567,250,2058.646651
526.59076,250,2059.207207
600.8104,250,2059.364521
621.9989,250,2060.0909
586.2245,250,2060.242451
615.291,250,2060.242517
604.8296,250,2060.612459
597.4079,250,2060.708824
588.3435,250,2060.759224
615.77155,250,2063.509784
584.29364,250,2064.338019
615.1005,250,2064.597502
615.2458,250,2064.846011
578.249,250,2065.439442
594.0217,250,2065.597334
598.7253,250,2066.300776
565.5017,250,2066.444734
595.7248,250,2066.444798
632.4667,250,2066.822572
581.5112,250,2066.921632
582.63,250,2066.970997
613.6591,250,2069.731737
580.5491,250,2070.552114
591.85474,250,2070.801351
629.7778,250,2071.056861
608.21594,250,2071.634418
619.8946,250,2071.788382
610.28265,250,2072.500568
553.0006,250,2072.647607
585.9969,250,2072.64767
601.56104,250,2073.021472
600.4187,250,2073.119338
505.32556,250,2073.170202
595.7532,250,2075.918812
581.1967,250,2076.740866
572.8373,250,2076.983215
614.3399,250,2077.227115
574.8908,250,2077.791729
623.06586,250,2077.940468
557.4218,250,2078.656683
544.872,250,2078.806658
519.59467,250,2078.806728
610.984,250,2079.186614
570.5306,250,2079.292436
624.8494,250,2079.342799
602.0336,250,2082.104573
607.68494,250,2082.915276
