#{"t_start": 1718037505.7752743, "env_id": null}
r,l,t
544.4078,250,1336.951311
590.85016,250,1337.426149
576.77765,250,1337.447855
589.9548,250,1337.675102
523.6182,250,1337.719821
604.3624,250,1338.193747
565.268,250,1338.467818
562.0546,250,1338.46788
561.1191,250,1338.467894
569.2956,250,1340.641536
570.9344,250,1340.953022
610.4437,250,1341.160131
557.3586,250,1342.09837
579.9622,250,1342.574945
578.9126,250,1342.598299
556.73834,250,1342.829365
597.9655,250,1342.870922
564.5226,250,1343.338809
576.1585,250,1343.612146
567.2327,250,1343.612209
532.42664,250,1343.612221
588.638,250,1345.796173
591.0943,250,1346.107773
578.55865,250,1346.306609
561.22375,250,1347.24777
549.4178,250,1347.717485
615.2288,250,1347.740397
589.0683,250,1347.972274
599.02576,250,1348.016594
571.7173,250,1348.488674
571.2829,250,1348.759347
568.4065,250,1348.759434
591.73035,250,1348.75946
587.2439,250,1350.924705
564.4256,250,1351.243124
570.07556,250,1351.45452
581.7817,250,1352.397212
572.31744,250,1352.873188
596.4862,250,1352.896403
554.5858,250,1353.126779
476.499,250,1353.167583
569.239,250,1353.641265
564.2714,250,1353.906848
591.2063,250,1353.90691
578.0393,250,1353.906922
519.16614,250,1356.085202
443.54312,250,1356.398025
562.209,250,1356.605716
603.6909,250,1357.54526
603.3759,250,1358.034858
485.72824,250,1358.056548
558.96844,250,1358.287455
521.6442,250,1358.333149
569.05566,250,1358.801839
557.0546,250,1359.08066
578.2231,250,1359.080727
576.6317,250,1359.08074
551.6069,250,1361.256357
570.30084,250,1361.549987
597.8412,250,1361.75371
394.01755,250,1362.687078
593.04004,250,1363.164001
598.68207,250,1363.186782
597.3045,250,1363.414597
574.1637,250,1363.462306
599.3489,250,1363.925921
598.95667,250,1364.198449
565.7297,250,1364.198546
577.33777,250,1364.19856
520.62354,250,1366.364299
568.7507,250,1366.680274
539.143,250,1366.885996
586.30176,250,1367.829041
370.64905,250,1368.287836
593.1485,250,1368.310271
573.46265,250,1368.536656
571.5596,250,1368.582129
577.9409,250,1369.048201
599.0562,250,1369.315915
589.704,250,1369.315994
583.8956,250,1369.316008
472.6914,250,1371.489091
600.95953,250,1371.798404
591.2078,250,1372.007428
596.98376,250,1372.94658
605.13934,250,1373.412083
613.37274,250,1373.434545
592.8724,250,1373.660662
520.7163,250,1373.705896
600.0534,250,1374.178843
589.26044,250,1374.450698
562.0222,250,1374.450763
595.9936,250,1374.450775
578.5656,250,1376.61091
600.84705,250,1376.921323
544.4443,250,1377.130549
580.2524,250,1378.078518
561.92975,250,1378.553077
580.5906,250,1378.57583
557.3638,250,1378.804387
600.162,250,1378.849327
572.2845,250,1379.325666
606.1474,250,1379.59152
585.2995,250,1379.591586
575.99835,250,1379.591599
582.26276,250,1381.738935
542.0515,250,1382.040478
599.1435,250,1382.252363
394.80142,250,1383.202664
561.86255,250,1383.671448
588.7401,250,1383.693232
567.6974,250,1383.926527
401.2296,250,1383.971804
566.54047,250,1384.437219
585.2843,250,1384.715097
582.1216,250,1384.71516
535.08575,250,1384.715173
580.2922,250,1386.898262
607.0814,250,1387.203385
592.32007,250,1387.415159
387.09464,250,1388.370374
575.086,250,1388.840678
586.4012,250,1388.863392
577.77673,250,1389.092367
522.81726,250,1389.132673
620.979,250,1389.601576
581.23737,250,1389.867854
577.26746,250,1389.867923
576.74133,250,1389.867935
594.51843,250,1392.029005
603.0538,250,1392.335588
414.59116,250,1392.54321
564.4667,250,1393.491267
567.5327,250,1393.950026
582.67944,250,1393.973228
555.3391,250,1394.200251
489.11838,250,1394.24356
584.28046,250,1394.711618
582.21924,250,1394.97861
418.60202,250,1394.978695
598.7613,250,1394.978709
632.5985,250,1397.132658
545.284,250,1397.438926
586.9308,250,1397.638873
605.3508,250,1398.582258
577.0445,250,1399.051123
565.24756,250,1399.07363
577.3564,250,1399.300787
563.21545,250,1399.344606
607.70654,250,1399.808666
564.11365,250,1400.081552
575.97314,250,1400.081613
607.3128,250,1400.081626
544.01733,250,1402.243367
610.82245,250,1402.557521
591.62463,250,1402.766592
591.1755,250,1403.709728
589.6298,250,1404.181026
569.9233,250,1404.202755
586.7331,250,1404.426838
554.1114,250,1404.472408
573.14374,250,1404.946341
560.095,250,1405.218268
583.3364,250,1405.218349
567.2841,250,1405.218363
598.33185,250,1407.354208
420.00995,250,1407.667745
600.4145,250,1407.878373
601.9455,250,1408.807328
443.15247,250,1409.276877
595.97345,250,1409.29859
614.3511,250,1409.520896
561.3504,250,1409.562958
599.09485,250,1410.037984
597.6078,250,1410.308908
437.85925,250,1410.308979
595.6909,250,1410.308992
379.7035,250,1412.463443
569.0784,250,1412.763789
585.70044,250,1412.972481
541.74023,250,1413.910146
547.189,250,1414.366541
614.208,250,1414.392647
463.51138,250,1414.616776
545.8797,250,1414.65676
609.8859,250,1415.132927
556.30756,250,1415.402553
547.0123,250,1415.402618
530.06976,250,1415.402631
556.1918,250,1417.553575
574.8244,250,1417.866411
504.9588,250,1418.06576
551.8439,250,1419.005054
597.1494,250,1419.47393
574.04095,250,1419.495353
579.31726,250,1419.726462
574.00085,250,1419.767137
568.51935,250,1420.240671
583.14355,250,1420.503387
501.19138,250,1420.503458
436.49457,250,1420.503473
555.69,250,1422.675387
569.32635,250,1422.979516
585.7223,250,1423.18941
611.4891,250,1424.142513
599.0915,250,1424.610063
592.1124,250,1424.633335
562.9646,250,1424.855427
549.0863,250,1424.899064
584.10156,250,1425.370855
601.1292,250,1425.638686
558.45886,250,1425.638758
567.7617,250,1425.63877
550.27747,250,1427.796557
571.81476,250,1428.101584
580.99286,250,1428.31435
495.0687,250,1429.261058
565.72955,250,1429.732583
584.35126,250,1429.757377
560.1756,250,1429.984256
570.6157,250,1430.027151
592.5187,250,1430.490981
568.6298,250,1430.751389
586.05707,250,1430.751459
572.63086,250,1430.751472
576.76215,250,1432.917485
598.15845,250,1433.225263
582.2228,250,1433.429432
595.4582,250,1434.362527
605.9482,250,1434.840732
591.9731,250,1434.862993
397.45013,250,1435.088569
585.5367,250,1435.129813
532.01215,250,1435.596596
536.47015,250,1435.86297
604.22455,250,1435.863057
585.11487,250,1435.863084
574.8395,250,1438.006816
607.76355,250,1438.321145
491.24228,250,1438.522542
538.7117,250,1439.460626
606.1464,250,1439.935012
576.2749,250,1439.955967
411.9176,250,1440.186423
510.68457,250,1440.230549
586.6825,250,1440.697605
556.83997,250,1440.963865
581.2454,250,1440.963933
604.8277,250,1440.963946
564.4779,250,1443.097311
590.6119,250,1443.399433
570.26953,250,1443.599062
492.04358,250,1444.53531
463.35764,250,1445.000499
551.7244,250,1445.024917
605.3678,250,1445.25214
507.80347,250,1445.294971
603.61017,250,1445.772623
604.665,250,1446.040379
565.5819,250,1446.040443
593.4649,250,1446.040456
402.35883,250,1448.212555
580.18274,250,1448.5158
621.25134,250,1448.718951
568.7819,250,1449.650951
573.2981,250,1450.120505
573.35394,250,1450.144817
594.1812,250,1450.370628
529.22217,250,1450.412002
566.58124,250,1450.883173
594.2724,250,1451.143788
575.7773,250,1451.143851
560.6317,250,1451.143864
603.2455,250,1453.324705
597.2696,250,1453.633249
598.8768,250,1453.840174
591.7301,250,1454.781741
612.6977,250,1455.25549
596.9965,250,1455.280298
597.1963,250,1455.506688
597.8709,250,1455.547103
559.0034,250,1456.024855
589.29767,250,1456.289849
431.36902,250,1456.289938
608.6884,250,1456.289966
574.5804,250,1458.423067
384.18152,250,1458.731332
576.04205,250,1458.934552
575.10333,250,1459.878426
584.4824,250,1460.353373
603.4138,250,1460.375367
591.85394,250,1460.605907
532.9613,250,1460.647484
598.959,250,1461.117674
585.97736,250,1461.387977
570.57294,250,1461.388062
561.06696,250,1461.388076
475.19073,250,1463.529759
428.96255,250,1463.838706
573.8641,250,1464.044221
581.0935,250,1464.987662
577.3038,250,1465.457489
584.4814,250,1465.480541
554.87946,250,1465.702471
520.81854,250,1465.749185
405.37115,250,1466.220407
545.16986,250,1466.480415
591.7231,250,1466.48048
591.4172,250,1466.480493
592.5135,250,1468.601727
586.57684,250,1468.910304
596.702,250,1469.116915
604.25714,250,1470.065248
568.08215,250,1470.537361
607.42,250,1470.560351
593.7735,250,1470.781863
589.446,250,1470.824745
606.8832,250,1471.301098
579.88574,250,1471.569443
614.3018,250,1471.569507
599.1539,250,1471.56952
549.8302,250,1473.728267
606.7446,250,1474.030677
591.415,250,1474.236236
531.2471,250,1475.172946
605.8566,250,1475.634328
433.7594,250,1475.658467
593.863,250,1475.883599
568.196,250,1475.925803
593.5499,250,1476.398255
575.7005,250,1476.659709
571.2034,250,1476.659771
601.4103,250,1476.659783
573.75085,250,1478.793194
592.0861,250,1479.107032
528.53687,250,1479.315469
488.3738,250,1480.254405
569.932,250,1480.724688
568.36096,250,1480.7484
596.9982,250,1480.970069
412.64584,250,1481.016206
596.98975,250,1481.488957
605.1599,250,1481.751416
578.43884,250,1481.75148
597.789,250,1481.751494
598.2389,250,1483.915668
563.06604,250,1484.21507
590.37897,250,1484.419221
571.91583,250,1485.342983
560.5761,250,1485.811343
572.5713,250,1485.834269
467.32587,250,1486.062221
481.1672,250,1486.106613
606.306,250,1486.579055
494.7299,250,1486.845779
518.9599,250,1486.845843
560.7316,250,1486.845855
563.2064,250,1488.984164
577.36237,250,1489.292544
595.8481,250,1489.498461
588.8818,250,1490.432445
498.18613,250,1490.897902
591.0367,250,1490.920938
585.84393,250,1491.146045
565.96783,250,1491.188296
596.7087,250,1491.665264
614.67914,250,1491.930998
486.8319,250,1491.931062
527.53156,250,1491.931076
584.8386,250,1494.091991
594.2907,250,1494.404602
598.572,250,1494.614857
574.05914,250,1495.57175
603.9073,250,1496.032702
585.9726,250,1496.056884
572.8474,250,1496.283683
607.3918,250,1496.324824
581.9764,250,1496.789251
586.206,250,1497.053199
560.60626,250,1497.053296
589.1726,250,1497.053325
603.0347,250,1499.195328
600.5137,250,1499.50035
583.88245,250,1499.700696
559.0322,250,1500.641613
581.0178,250,1501.118023
543.0863,250,1501.139147
600.22766,250,1501.36144
466.3288,250,1501.40635
574.3239,250,1501.875891
557.7323,250,1502.143043
590.6434,250,1502.143107
611.51105,250,1502.14312
591.10046,250,1504.290987
557.71313,250,1504.595168
594.81433,250,1504.8045
590.1478,250,1505.741555
586.7889,250,1506.219805
566.35004,250,1506.242026
540.6754,250,1506.471138
573.01074,250,1506.51432
589.3354,250,1506.982789
592.56866,250,1507.242921
592.8389,250,1507.242989
574.9375,250,1507.243003
547.44135,250,1509.381619
595.83167,250,1509.695168
575.234,250,1509.901028
598.01825,250,1510.837727
528.6834,250,1511.309655
546.6777,250,1511.335352
577.6612,250,1511.555434
527.9026,250,1511.596679
625.6849,250,1512.064307
592.8099,250,1512.333722
439.77057,250,1512.33379
571.9783,250,1512.333803
598.8557,250,1514.479258
592.47345,250,1514.788016
493.26578,250,1514.99283
576.35876,250,1515.923594
592.68024,250,1516.395718
602.23505,250,1516.41835
549.1382,250,1516.637072
585.0688,250,1516.681463
587.13776,250,1517.151381
572.3829,250,1517.419049
564.82794,250,1517.419112
600.5164,250,1517.419125
9.996833,73,1518.88954
609.09607,250,1519.540373
589.8556,250,1519.845787
598.87384,250,1520.048819
396.70486,250,1520.97543
540.62085,250,1521.439426
586.2448,250,1521.462839
586.41156,250,1521.687376
573.43225,250,1521.729459
574.4671,250,1522.201736
564.34094,250,1522.469562
588.4248,250,1522.469634
572.40515,250,1523.952044
407.43585,250,1524.629127
564.8308,250,1524.943513
575.0707,250,1525.158607
585.2159,250,1526.100506
561.55963,250,1526.563587
574.883,250,1526.588434
596.45056,250,1526.815467
530.20123,250,1526.858236
390.93646,250,1527.323605
522.20245,250,1527.587574
585.30774,250,1527.587638
433.94263,250,1529.068211
572.7995,250,1529.736698
545.7576,250,1530.047941
572.997,250,1530.254116
609.9378,250,1531.185178
474.68066,250,1531.659581
576.4749,250,1531.682109
559.5425,250,1531.90943
591.20557,250,1531.956604
577.62866,250,1532.402997
593.1876,250,1532.671294
397.967,250,1532.67136
591.01074,250,1534.162172
560.2636,250,1534.842069
577.9583,250,1535.15064
478.56805,250,1535.356524
579.07153,250,1536.300329
574.29736,250,1536.767202
568.7832,250,1536.790265
602.07135,250,1537.021904
594.1314,250,1537.067375
454.01266,250,1537.535433
570.85046,250,1537.800799
599.9591,250,1537.800863
619.4627,250,1539.295769
555.9278,250,1539.965513
593.9085,250,1540.285985
538.16376,250,1540.491941
561.70807,250,1541.446337
604.9194,250,1541.905286
405.2633,250,1541.928764
579.39923,250,1542.154812
578.61664,250,1542.1984
604.1238,250,1542.669329
615.387,250,1542.94698
404.41818,250,1542.947044
581.7729,250,1544.438474
558.71313,250,1545.121078
568.41565,250,1545.430509
588.90643,250,1545.635475
512.4223,250,1546.566489
592.672,250,1547.029935
482.82166,250,1547.052756
552.5456,250,1547.272094
592.1497,250,1547.317654
576.311,250,1547.786664
562.36804,250,1548.053319
554.7228,250,1548.05342
558.25854,250,1549.522753
551.4754,250,1550.197579
578.05725,250,1550.50369
511.74515,250,1550.714911
580.4418,250,1551.66663
587.8742,250,1552.143299
587.6865,250,1552.165962
589.1025,250,1552.390329
561.7694,250,1552.437497
525.229,250,1552.90073
587.8492,250,1553.17113
605.14685,250,1553.171193
572.6465,250,1554.656645
565.1121,250,1555.356693
597.79675,250,1555.669635
535.38434,250,1555.875081
574.8222,250,1556.82376
587.9729,250,1557.29121
588.22797,250,1557.312696
576.1441,250,1557.549485
581.44147,250,1557.592879
572.0533,250,1558.067748
570.1034,250,1558.327349
468.20157,250,1558.327414
171.61186,171,1559.393419
600.1236,250,1559.825567
525.063,250,1560.496339
518.17236,250,1560.805168
532.62524,250,1561.957325
490.5091,250,1562.425223
617.93604,250,1562.448372
585.3344,250,1562.671902
568.0403,250,1562.714894
589.7429,250,1563.188616
590.25946,250,1563.455509
558.16345,250,1563.455573
416.87173,250,1564.511098
571.9082,250,1564.943734
588.20844,250,1565.63067
561.7122,250,1565.935612
414.03268,250,1567.083116
587.8544,250,1567.551146
586.60175,250,1567.575881
537.32007,250,1567.799728
575.94635,250,1567.839766
578.36444,250,1568.3076
573.36224,250,1568.576455
581.69305,250,1568.576522
568.7714,250,1569.644284
575.8646,250,1570.077875
574.41754,250,1570.766347
565.3256,250,1571.078671
429.34634,250,1572.211308
564.38684,250,1572.679134
575.6025,250,1572.702676
613.0298,250,1572.925339
530.9713,250,1572.970357
612.3258,250,1573.445319
592.5496,250,1573.712216
617.70074,250,1573.712324
593.4385,250,1574.76811
449.2921,250,1575.19673
574.2819,250,1575.876987
558.5914,250,1576.186205
462.63388,250,1577.323507
538.69635,250,1577.793858
603.03467,250,1577.815928
583.25104,250,1578.045134
589.21344,250,1578.087268
445.63736,250,1578.554483
586.99567,250,1578.826767
409.77823,250,1578.826831
585.6978,250,1579.876079
602.6478,250,1580.300829
588.86115,250,1580.970603
589.2982,250,1581.27954
589.0957,250,1582.424162
575.3505,250,1582.898825
576.5833,250,1582.922179
456.99182,250,1583.147053
603.02136,250,1583.190016
581.29535,250,1583.657555
574.7203,250,1583.9224
590.28424,250,1583.922462
524.64655,250,1584.976881
596.4612,250,1585.409658
602.8833,250,1586.074054
540.8604,250,1586.376474
584.6835,250,1587.51814
567.04834,250,1587.978566
566.10187,250,1588.000257
580.3042,250,1588.213698
594.04987,250,1588.257447
565.1461,250,1588.731902
607.8246,250,1588.996755
564.0011,250,1588.996819
594.5505,250,1590.050969
574.3803,250,1590.472477
609.4266,250,1591.143035
598.6884,250,1591.454572
535.8228,250,1592.598785
554.2473,250,1593.065675
584.0355,250,1593.092582
607.49414,250,1593.31436
601.097,250,1593.35638
573.6262,250,1593.835757
580.2445,250,1594.10411
549.1303,250,1594.106594
603.7477,250,1595.154743
580.43567,250,1595.583688
411.9558,250,1596.268556
570.10925,250,1596.569128
586.0625,250,1597.709381
583.6875,250,1598.177789
578.7541,250,1598.200984
572.55664,250,1598.432413
574.8372,250,1598.473687
601.86224,250,1598.949305
602.71216,250,1599.211804
488.966,250,1599.211869
563.44806,250,1600.277017
578.05414,250,1600.70945
578.7014,250,1601.372412
560.73395,250,1601.686568
568.3955,250,1602.833369
488.0275,250,1603.292932
509.57608,250,1603.315486
583.32056,250,1603.539031
550.6235,250,1603.581967
584.8884,250,1604.035536
570.172,250,1604.299382
613.56476,250,1604.299448
568.4542,250,1605.340008
570.76666,250,1605.755345
574.88245,250,1606.429132
581.51495,250,1606.734522
580.2821,250,1607.877884
575.25507,250,1608.332126
596.75903,250,1608.355999
576.0272,250,1608.575979
575.5797,250,1608.616955
566.3503,250,1609.089369
474.75754,250,1609.350631
592.0725,250,1609.350696
559.8736,250,1610.411777
434.2267,250,1610.841283
595.0639,250,1611.513157
573.71814,250,1611.829894
557.7313,250,1612.974172
614.0947,250,1613.446483
590.7846,250,1613.468101
618.31537,250,1613.70144
588.2916,250,1613.745133
410.82526,250,1614.208168
557.4073,250,1614.469332
608.2014,250,1614.469397
597.1397,250,1615.538295
516.74304,250,1615.964518
603.2816,250,1616.633552
593.8385,250,1616.940073
601.2883,250,1618.069467
622.2397,250,1618.536891
549.64453,250,1618.558757
598.6806,250,1618.784513
607.71985,250,1618.829514
478.5477,250,1619.296943
499.98245,250,1619.570576
602.0511,250,1619.570642
421.54626,250,1620.629534
601.35693,250,1621.056417
551.4456,250,1621.743986
463.8267,250,1622.057354
595.50726,250,1623.196968
579.31903,250,1623.672452
583.27435,250,1623.694184
581.33575,250,1623.917986
601.3269,250,1623.960998
601.40314,250,1624.430376
598.34454,250,1624.702142
586.4156,250,1624.702206
617.41003,250,1625.75427
574.1448,250,1626.174778
588.1873,250,1626.84042
592.9751,250,1627.152541
-84.4313,21,1627.271515
595.33673,250,1628.287353
590.4159,250,1628.759183
575.58344,250,1628.781144
562.49927,250,1629.003792
591.31683,250,1629.048637
586.24243,250,1629.521881
566.26575,250,1629.793166
589.76196,250,1629.793227
598.43805,250,1630.860033
541.9725,250,1631.287853
462.66217,250,1632.291171
552.5527,250,1632.415832
547.2801,250,1633.43948
573.7127,250,1633.914204
552.88,250,1633.937429
490.2096,250,1634.161965
580.0297,250,1634.205926
603.15784,250,1634.672619
595.64075,250,1634.945532
575.9535,250,1634.945597
601.5405,250,1635.995438
543.205,250,1636.423511
560.0452,250,1637.403568
596.5392,250,1637.525976
509.05417,250,1638.549033
535.37683,250,1639.025019
582.97644,250,1639.046569
610.3769,250,1639.270017
555.9503,250,1639.315937
599.54095,250,1639.779209
576.1513,250,1640.051655
596.7231,250,1640.05174
601.0593,250,1641.093996
561.39764,250,1641.522563
555.2237,250,1642.48742
580.5725,250,1642.613201
593.2374,250,1643.621239
404.08096,250,1644.096152
408.92392,250,1644.118811
588.48145,250,1644.341755
582.72156,250,1644.383041
419.91498,250,1644.843187
586.44745,250,1645.109705
593.7671,250,1645.109769
600.4731,250,1646.177037
544.1078,250,1646.598967
575.339,250,1647.563467
585.678,250,1647.688799
577.61945,250,1648.694959
598.24475,250,1649.167765
427.68628,250,1649.190496
605.33356,250,1649.411379
511.8339,250,1649.456705
576.5864,250,1649.920406
555.3794,250,1650.188828
602.3473,250,1650.188891
602.5882,250,1651.247498
584.7419,250,1651.669447
402.0267,250,1652.646719
547.9722,250,1652.772048
610.4479,250,1653.785408
529.9152,250,1654.257023
577.5883,250,1654.277976
510.62506,250,1654.501557
430.72458,250,1654.549631
628.11285,250,1655.023592
585.5234,250,1655.290271
583.5012,250,1655.290353
420.25287,250,1656.354358
610.0079,250,1656.78739
511.84116,250,1657.766512
567.4068,250,1657.887578
480.44708,250,1658.916884
586.57513,250,1659.389352
579.90283,250,1659.412492
501.91943,250,1659.6403
580.83813,250,1659.681975
491.73157,250,1660.159642
555.9113,250,1660.424828
585.42426,250,1660.424918
587.6708,250,1661.476155
572.43036,250,1661.905426
598.44684,250,1662.891076
560.9979,250,1663.014306
574.12225,250,1664.040676
414.98657,250,1664.513286
535.47644,250,1664.535989
600.9093,250,1664.7594
421.60425,250,1664.800156
579.23,250,1665.273886
589.1833,250,1665.538814
572.06464,250,1665.538891
559.97705,250,1666.607585
598.2527,250,1667.036204
601.2629,250,1668.007628
567.0346,250,1668.132147
418.37698,250,1669.139078
600.0457,250,1669.600184
560.46295,250,1669.62309
582.9429,250,1669.85219
600.7935,250,1669.894652
571.96765,250,1670.368363
613.94507,250,1670.630879
634.42896,250,1670.630944
543.8676,250,1671.686853
568.34283,250,1672.114945
552.22345,250,1673.092364
576.4539,250,1673.213269
610.8161,250,1674.236646
411.73276,250,1674.708802
533.84753,250,1674.731339
590.38043,250,1674.9655
600.5995,250,1675.009509
587.22986,250,1675.485798
531.9151,250,1675.752535
596.5832,250,1675.752602
537.64484,250,1676.817653
549.11847,250,1677.243362
595.9598,250,1678.214375
520.6025,250,1678.335251
584.1971,250,1679.347948
590.3444,250,1679.820721
593.6882,250,1679.842506
553.4372,250,1680.063998
564.76624,250,1680.108637
616.8602,250,1680.584494
568.8406,250,1680.854693
570.2754,250,1680.854787
550.26215,250,1681.905997
607.41113,250,1682.335679
597.39557,250,1683.322165
593.60736,250,1683.44377
563.2136,250,1684.462861
559.2768,250,1684.935568
600.9272,250,1684.956959
595.54517,250,1685.18378
545.6749,250,1685.22813
586.9175,250,1685.700247
533.25726,250,1685.967482
572.5868,250,1685.967546
615.25024,250,1687.011926
616.1285,250,1687.443206
559.9773,250,1688.423514
605.2077,250,1688.544894
598.8982,250,1689.55045
614.59485,250,1690.017807
600.913,250,1690.041044
585.28546,250,1690.269688
576.4163,250,1690.308974
616.6034,250,1690.780601
566.296,250,1691.046159
422.57928,250,1691.046223
581.1917,250,1692.097019
594.6193,250,1692.52458
454.09598,250,1693.49555
592.56396,250,1693.625084
601.16644,250,1694.642742
585.22675,250,1695.106984
490.96237,250,1695.128383
570.129,250,1695.350748
603.44226,250,1695.393992
533.5771,250,1695.859219
619.03754,250,1696.12624
574.3485,250,1696.126346
591.0995,250,1697.172109
584.0382,250,1697.594597
601.8958,250,1698.574791
607.1854,250,1698.695607
593.4715,250,1699.720935
581.01263,250,1700.192171
359.14258,250,1700.214331
590.24835,250,1700.432716
563.7908,250,1700.479778
582.1803,250,1700.941977
609.2335,250,1701.200436
597.9444,250,1701.20053
469.0779,250,1702.238431
622.5704,250,1702.664051
580.0174,250,1703.629017
612.2174,250,1703.749812
532.0785,250,1704.75853
404.58524,250,1705.211467
570.10126,250,1705.234342
